,series_id,date,value
355,AAA10Y,2019-05-14 00:00:00.0000000,1.29
356,AAA10Y,2019-05-15 00:00:00.0000000,1.32
357,AAA10Y,2019-05-16 00:00:00.0000000,1.28
358,AAA10Y,2019-05-17 00:00:00.0000000,1.29
359,AAA10Y,2019-05-20 00:00:00.0000000,1.29
360,AAA10Y,2019-05-21 00:00:00.0000000,1.27
361,AAA10Y,2019-05-22 00:00:00.0000000,1.29
362,AAA10Y,2019-05-23 00:00:00.0000000,1.33
363,AAA10Y,2019-05-24 00:00:00.0000000,1.32
364,AAA10Y,2019-05-27 00:00:00.0000000,
365,AAA10Y,2019-05-28 00:00:00.0000000,1.35
366,AAA10Y,2019-05-29 00:00:00.0000000,1.34
367,AAA10Y,2019-05-30 00:00:00.0000000,1.33
368,AAA10Y,2019-05-31 00:00:00.0000000,1.37
369,AAA10Y,2019-06-03 00:00:00.0000000,1.43
370,AAA10Y,2019-06-04 00:00:00.0000000,1.4
371,AAA10Y,2019-06-05 00:00:00.0000000,1.42
372,AAA10Y,2019-06-06 00:00:00.0000000,1.41
373,AAA10Y,2019-06-07 00:00:00.0000000,1.39
374,AAA10Y,2019-06-10 00:00:00.0000000,1.34
375,AAA10Y,2019-06-11 00:00:00.0000000,1.34
376,AAA10Y,2019-06-12 00:00:00.0000000,1.38
377,AAA10Y,2019-06-13 00:00:00.0000000,1.38
378,AAA10Y,2019-06-14 00:00:00.0000000,1.4
379,AAA10Y,2019-06-17 00:00:00.0000000,1.36
380,AAA10Y,2019-06-18 00:00:00.0000000,1.34
381,AAA10Y,2019-06-19 00:00:00.0000000,1.36
382,AAA10Y,2019-06-20 00:00:00.0000000,1.32
383,AAA10Y,2019-06-21 00:00:00.0000000,1.29
384,AAA10Y,2019-06-24 00:00:00.0000000,1.28
385,AAA10Y,2019-06-25 00:00:00.0000000,1.32
386,AAA10Y,2019-06-26 00:00:00.0000000,1.27
387,AAA10Y,2019-06-27 00:00:00.0000000,1.26
388,AAA10Y,2019-06-28 00:00:00.0000000,1.25
389,AAA10Y,2019-07-01 00:00:00.0000000,1.24
390,AAA10Y,2019-07-02 00:00:00.0000000,1.25
391,AAA10Y,2019-07-03 00:00:00.0000000,1.22
392,AAA10Y,2019-07-04 00:00:00.0000000,
393,AAA10Y,2019-07-05 00:00:00.0000000,1.22
394,AAA10Y,2019-07-08 00:00:00.0000000,1.19
395,AAA10Y,2019-07-09 00:00:00.0000000,1.19
396,AAA10Y,2019-07-10 00:00:00.0000000,1.23
397,AAA10Y,2019-07-11 00:00:00.0000000,1.24
398,AAA10Y,2019-07-12 00:00:00.0000000,1.22
399,AAA10Y,2019-07-15 00:00:00.0000000,1.26
400,AAA10Y,2019-07-16 00:00:00.0000000,1.24
401,AAA10Y,2019-07-17 00:00:00.0000000,1.24
402,AAA10Y,2019-07-18 00:00:00.0000000,1.27
403,AAA10Y,2019-07-19 00:00:00.0000000,1.26
404,AAA10Y,2019-07-22 00:00:00.0000000,1.25
405,AAA10Y,2019-07-23 00:00:00.0000000,1.23
406,AAA10Y,2019-07-24 00:00:00.0000000,1.24
407,AAA10Y,2019-07-25 00:00:00.0000000,1.23
408,AAA10Y,2019-07-26 00:00:00.0000000,1.23
409,AAA10Y,2019-07-29 00:00:00.0000000,1.23
410,AAA10Y,2019-07-30 00:00:00.0000000,1.23
411,AAA10Y,2019-07-31 00:00:00.0000000,1.24
412,AAA10Y,2019-08-01 00:00:00.0000000,1.29
413,AAA10Y,2019-08-02 00:00:00.0000000,1.31
414,AAA10Y,2019-08-05 00:00:00.0000000,1.4
415,AAA10Y,2019-08-06 00:00:00.0000000,1.42
416,AAA10Y,2019-08-07 00:00:00.0000000,1.38
417,AAA10Y,2019-08-08 00:00:00.0000000,1.37
418,AAA10Y,2019-08-09 00:00:00.0000000,1.35
419,AAA10Y,2019-08-12 00:00:00.0000000,1.36
420,AAA10Y,2019-08-13 00:00:00.0000000,1.33
421,AAA10Y,2019-08-14 00:00:00.0000000,1.36
422,AAA10Y,2019-08-15 00:00:00.0000000,1.38
423,AAA10Y,2019-08-16 00:00:00.0000000,1.36
424,AAA10Y,2019-08-19 00:00:00.0000000,1.35
425,AAA10Y,2019-08-20 00:00:00.0000000,1.34
426,AAA10Y,2019-08-21 00:00:00.0000000,1.3
427,AAA10Y,2019-08-22 00:00:00.0000000,1.31
428,AAA10Y,2019-08-23 00:00:00.0000000,1.36
429,AAA10Y,2019-08-26 00:00:00.0000000,1.36
430,AAA10Y,2019-08-27 00:00:00.0000000,1.34
431,AAA10Y,2019-08-28 00:00:00.0000000,1.34
432,AAA10Y,2019-08-29 00:00:00.0000000,1.36
433,AAA10Y,2019-08-30 00:00:00.0000000,1.35
434,AAA10Y,2019-09-02 00:00:00.0000000,
435,AAA10Y,2019-09-03 00:00:00.0000000,1.39
436,AAA10Y,2019-09-04 00:00:00.0000000,1.39
437,AAA10Y,2019-09-05 00:00:00.0000000,1.37
438,AAA10Y,2019-09-06 00:00:00.0000000,1.36
439,AAA10Y,2019-09-09 00:00:00.0000000,1.36
440,AAA10Y,2019-09-10 00:00:00.0000000,1.35
441,AAA10Y,2019-09-11 00:00:00.0000000,1.34
442,AAA10Y,2019-09-12 00:00:00.0000000,1.35
443,AAA10Y,2019-09-13 00:00:00.0000000,1.35
444,AAA10Y,2019-09-16 00:00:00.0000000,1.34
445,AAA10Y,2019-09-17 00:00:00.0000000,1.33
446,AAA10Y,2019-09-18 00:00:00.0000000,1.3
447,AAA10Y,2019-09-19 00:00:00.0000000,1.28
448,AAA10Y,2019-09-20 00:00:00.0000000,1.29
449,AAA10Y,2019-09-23 00:00:00.0000000,1.3
450,AAA10Y,2019-09-24 00:00:00.0000000,1.3
451,AAA10Y,2019-09-25 00:00:00.0000000,1.32
452,AAA10Y,2019-09-26 00:00:00.0000000,1.29
453,AAA10Y,2019-09-27 00:00:00.0000000,1.31
454,AAA10Y,2019-09-30 00:00:00.0000000,1.33
455,AAA10Y,2019-10-01 00:00:00.0000000,1.32
456,AAA10Y,2019-10-02 00:00:00.0000000,1.39
457,AAA10Y,2019-10-03 00:00:00.0000000,1.4
458,AAA10Y,2019-10-04 00:00:00.0000000,1.36
459,AAA10Y,2019-10-07 00:00:00.0000000,1.36
460,AAA10Y,2019-10-08 00:00:00.0000000,1.41
461,AAA10Y,2019-10-09 00:00:00.0000000,1.36
462,AAA10Y,2019-10-10 00:00:00.0000000,1.35
463,AAA10Y,2019-10-11 00:00:00.0000000,1.3
464,AAA10Y,2019-10-14 00:00:00.0000000,
465,AAA10Y,2019-10-15 00:00:00.0000000,1.29
466,AAA10Y,2019-10-16 00:00:00.0000000,1.3
467,AAA10Y,2019-10-17 00:00:00.0000000,1.28
468,AAA10Y,2019-10-18 00:00:00.0000000,1.27
469,AAA10Y,2019-10-21 00:00:00.0000000,1.24
470,AAA10Y,2019-10-22 00:00:00.0000000,1.24
471,AAA10Y,2019-10-23 00:00:00.0000000,1.24
472,AAA10Y,2019-10-24 00:00:00.0000000,1.23
473,AAA10Y,2019-10-25 00:00:00.0000000,1.24
474,AAA10Y,2019-10-28 00:00:00.0000000,1.23
475,AAA10Y,2019-10-29 00:00:00.0000000,1.23
476,AAA10Y,2019-10-30 00:00:00.0000000,1.29
477,AAA10Y,2019-10-31 00:00:00.0000000,1.3
478,AAA10Y,2019-11-01 00:00:00.0000000,1.29
479,AAA10Y,2019-11-04 00:00:00.0000000,1.28
480,AAA10Y,2019-11-05 00:00:00.0000000,1.25
481,AAA10Y,2019-11-06 00:00:00.0000000,1.25
482,AAA10Y,2019-11-07 00:00:00.0000000,1.23
483,AAA10Y,2019-11-08 00:00:00.0000000,1.23
484,AAA10Y,2019-11-11 00:00:00.0000000,
485,AAA10Y,2019-11-12 00:00:00.0000000,1.22
486,AAA10Y,2019-11-13 00:00:00.0000000,1.26
487,AAA10Y,2019-11-14 00:00:00.0000000,1.26
488,AAA10Y,2019-11-15 00:00:00.0000000,1.26
489,AAA10Y,2019-11-18 00:00:00.0000000,1.27
490,AAA10Y,2019-11-19 00:00:00.0000000,1.25
491,AAA10Y,2019-11-20 00:00:00.0000000,1.3
492,AAA10Y,2019-11-21 00:00:00.0000000,1.27
493,AAA10Y,2019-11-22 00:00:00.0000000,1.26
494,AAA10Y,2019-11-25 00:00:00.0000000,1.23
495,AAA10Y,2019-11-26 00:00:00.0000000,1.21
496,AAA10Y,2019-11-27 00:00:00.0000000,1.17
497,AAA10Y,2019-11-28 00:00:00.0000000,
498,AAA10Y,2019-11-29 00:00:00.0000000,1.17
499,AAA10Y,2019-12-02 00:00:00.0000000,1.2
500,AAA10Y,2019-12-03 00:00:00.0000000,1.24
501,AAA10Y,2019-12-04 00:00:00.0000000,1.25
502,AAA10Y,2019-12-05 00:00:00.0000000,1.21
503,AAA10Y,2019-12-06 00:00:00.0000000,1.19
504,AAA10Y,2019-12-09 00:00:00.0000000,1.17
505,AAA10Y,2019-12-10 00:00:00.0000000,1.15
506,AAA10Y,2019-12-11 00:00:00.0000000,1.18
507,AAA10Y,2019-12-12 00:00:00.0000000,1.15
508,AAA10Y,2019-12-13 00:00:00.0000000,1.15
509,AAA10Y,2019-12-16 00:00:00.0000000,1.13
510,AAA10Y,2019-12-17 00:00:00.0000000,1.1
511,AAA10Y,2019-12-18 00:00:00.0000000,1.11
512,AAA10Y,2019-12-19 00:00:00.0000000,1.09
513,AAA10Y,2019-12-20 00:00:00.0000000,1.09
514,AAA10Y,2019-12-23 00:00:00.0000000,1.09
515,AAA10Y,2019-12-24 00:00:00.0000000,1.09
516,AAA10Y,2019-12-25 00:00:00.0000000,
517,AAA10Y,2019-12-26 00:00:00.0000000,1.1
518,AAA10Y,2019-12-27 00:00:00.0000000,1.1
519,AAA10Y,2019-12-30 00:00:00.0000000,1.12
520,AAA10Y,2019-12-31 00:00:00.0000000,1.12
521,AAA10Y,2020-01-01 00:00:00.0000000,
522,AAA10Y,2020-01-02 00:00:00.0000000,1.12
523,AAA10Y,2020-01-03 00:00:00.0000000,1.14
524,AAA10Y,2020-01-06 00:00:00.0000000,1.2
525,AAA10Y,2020-01-07 00:00:00.0000000,1.19
526,AAA10Y,2020-01-08 00:00:00.0000000,1.23
527,AAA10Y,2020-01-09 00:00:00.0000000,1.19
528,AAA10Y,2020-01-10 00:00:00.0000000,1.16
824,ASEANTOT,2019-02-01 00:00:00.0000000,97.2
825,ASEANTOT,2019-03-01 00:00:00.0000000,97.1
826,ASEANTOT,2019-04-01 00:00:00.0000000,96.9
827,ASEANTOT,2019-05-01 00:00:00.0000000,96.8
828,ASEANTOT,2019-06-01 00:00:00.0000000,96.6
829,ASEANTOT,2019-07-01 00:00:00.0000000,97.4
830,ASEANTOT,2019-08-01 00:00:00.0000000,97.3
831,ASEANTOT,2019-09-01 00:00:00.0000000,97.2
832,ASEANTOT,2019-10-01 00:00:00.0000000,97.1
833,ASEANTOT,2019-11-01 00:00:00.0000000,97.0
834,ASEANTOT,2019-12-01 00:00:00.0000000,97.2
835,ASEANTOT,2020-01-01 00:00:00.0000000,97.6
1111,BAA10Y,2019-01-10 00:00:00.0000000,2.42
1112,BAA10Y,2019-01-11 00:00:00.0000000,2.42
1113,BAA10Y,2019-01-14 00:00:00.0000000,2.46
1114,BAA10Y,2019-01-15 00:00:00.0000000,2.46
1115,BAA10Y,2019-01-16 00:00:00.0000000,2.45
1116,BAA10Y,2019-01-17 00:00:00.0000000,2.43
1117,BAA10Y,2019-01-18 00:00:00.0000000,2.38
1118,BAA10Y,2019-01-21 00:00:00.0000000,
1119,BAA10Y,2019-01-22 00:00:00.0000000,2.38
1120,BAA10Y,2019-01-23 00:00:00.0000000,2.37
1121,BAA10Y,2019-01-24 00:00:00.0000000,2.37
1122,BAA10Y,2019-01-25 00:00:00.0000000,2.34
1123,BAA10Y,2019-01-28 00:00:00.0000000,2.36
1124,BAA10Y,2019-01-29 00:00:00.0000000,2.36
1125,BAA10Y,2019-01-30 00:00:00.0000000,2.37
1126,BAA10Y,2019-01-31 00:00:00.0000000,2.38
1127,BAA10Y,2019-02-01 00:00:00.0000000,2.31
1128,BAA10Y,2019-02-04 00:00:00.0000000,2.3
1129,BAA10Y,2019-02-05 00:00:00.0000000,2.27
1130,BAA10Y,2019-02-06 00:00:00.0000000,2.28
1131,BAA10Y,2019-02-07 00:00:00.0000000,2.31
1132,BAA10Y,2019-02-08 00:00:00.0000000,2.3
1133,BAA10Y,2019-02-11 00:00:00.0000000,2.3
1134,BAA10Y,2019-02-12 00:00:00.0000000,2.3
1135,BAA10Y,2019-02-13 00:00:00.0000000,2.27
1136,BAA10Y,2019-02-14 00:00:00.0000000,2.3
1137,BAA10Y,2019-02-15 00:00:00.0000000,2.28
1138,BAA10Y,2019-02-18 00:00:00.0000000,
1139,BAA10Y,2019-02-19 00:00:00.0000000,2.28
1140,BAA10Y,2019-02-20 00:00:00.0000000,2.23
1141,BAA10Y,2019-02-21 00:00:00.0000000,2.23
1142,BAA10Y,2019-02-22 00:00:00.0000000,2.25
1143,BAA10Y,2019-02-25 00:00:00.0000000,2.23
1144,BAA10Y,2019-02-26 00:00:00.0000000,2.24
1145,BAA10Y,2019-02-27 00:00:00.0000000,2.25
1146,BAA10Y,2019-02-28 00:00:00.0000000,2.22
1147,BAA10Y,2019-03-01 00:00:00.0000000,2.22
1148,BAA10Y,2019-03-04 00:00:00.0000000,2.22
1149,BAA10Y,2019-03-05 00:00:00.0000000,2.22
1150,BAA10Y,2019-03-06 00:00:00.0000000,2.25
1151,BAA10Y,2019-03-07 00:00:00.0000000,2.25
1152,BAA10Y,2019-03-08 00:00:00.0000000,2.27
1153,BAA10Y,2019-03-11 00:00:00.0000000,2.27
1154,BAA10Y,2019-03-12 00:00:00.0000000,2.25
1155,BAA10Y,2019-03-13 00:00:00.0000000,2.26
1156,BAA10Y,2019-03-14 00:00:00.0000000,2.27
1157,BAA10Y,2019-03-15 00:00:00.0000000,2.28
1158,BAA10Y,2019-03-18 00:00:00.0000000,2.27
1159,BAA10Y,2019-03-19 00:00:00.0000000,2.27
1160,BAA10Y,2019-03-20 00:00:00.0000000,2.29
1161,BAA10Y,2019-03-21 00:00:00.0000000,2.28
1162,BAA10Y,2019-03-22 00:00:00.0000000,2.3
1163,BAA10Y,2019-03-25 00:00:00.0000000,2.28
1164,BAA10Y,2019-03-26 00:00:00.0000000,2.3
1165,BAA10Y,2019-03-27 00:00:00.0000000,2.28
1166,BAA10Y,2019-03-28 00:00:00.0000000,2.27
1167,BAA10Y,2019-03-29 00:00:00.0000000,2.26
1168,BAA10Y,2019-04-01 00:00:00.0000000,2.24
1169,BAA10Y,2019-04-02 00:00:00.0000000,2.24
1170,BAA10Y,2019-04-03 00:00:00.0000000,2.23
1171,BAA10Y,2019-04-04 00:00:00.0000000,2.22
1172,BAA10Y,2019-04-05 00:00:00.0000000,2.22
1173,BAA10Y,2019-04-08 00:00:00.0000000,2.21
1174,BAA10Y,2019-04-09 00:00:00.0000000,2.19
1175,BAA10Y,2019-04-10 00:00:00.0000000,2.21
1176,BAA10Y,2019-04-11 00:00:00.0000000,2.2
1177,BAA10Y,2019-04-12 00:00:00.0000000,2.15
1178,BAA10Y,2019-04-15 00:00:00.0000000,2.15
1179,BAA10Y,2019-04-16 00:00:00.0000000,2.12
1180,BAA10Y,2019-04-17 00:00:00.0000000,2.13
1181,BAA10Y,2019-04-18 00:00:00.0000000,2.12
1182,BAA10Y,2019-04-19 00:00:00.0000000,
1183,BAA10Y,2019-04-22 00:00:00.0000000,2.14
1184,BAA10Y,2019-04-23 00:00:00.0000000,2.14
1185,BAA10Y,2019-04-24 00:00:00.0000000,2.14
1186,BAA10Y,2019-04-25 00:00:00.0000000,2.14
1187,BAA10Y,2019-04-26 00:00:00.0000000,2.13
1188,BAA10Y,2019-04-29 00:00:00.0000000,2.13
1189,BAA10Y,2019-04-30 00:00:00.0000000,2.14
1190,BAA10Y,2019-05-01 00:00:00.0000000,2.11
1191,BAA10Y,2019-05-02 00:00:00.0000000,2.12
1192,BAA10Y,2019-05-03 00:00:00.0000000,2.11
1193,BAA10Y,2019-05-06 00:00:00.0000000,2.14
1194,BAA10Y,2019-05-07 00:00:00.0000000,2.17
1195,BAA10Y,2019-05-08 00:00:00.0000000,2.17
1196,BAA10Y,2019-05-09 00:00:00.0000000,2.21
1197,BAA10Y,2019-05-10 00:00:00.0000000,2.2
1198,BAA10Y,2019-05-13 00:00:00.0000000,2.25
1199,BAA10Y,2019-05-14 00:00:00.0000000,2.24
1200,BAA10Y,2019-05-15 00:00:00.0000000,2.26
1201,BAA10Y,2019-05-16 00:00:00.0000000,2.24
1202,BAA10Y,2019-05-17 00:00:00.0000000,2.24
1203,BAA10Y,2019-05-20 00:00:00.0000000,2.24
1204,BAA10Y,2019-05-21 00:00:00.0000000,2.23
1205,BAA10Y,2019-05-22 00:00:00.0000000,2.26
1206,BAA10Y,2019-05-23 00:00:00.0000000,2.28
1207,BAA10Y,2019-05-24 00:00:00.0000000,2.31
1208,BAA10Y,2019-05-27 00:00:00.0000000,
1209,BAA10Y,2019-05-28 00:00:00.0000000,2.32
1210,BAA10Y,2019-05-29 00:00:00.0000000,2.33
1211,BAA10Y,2019-05-30 00:00:00.0000000,2.33
1212,BAA10Y,2019-05-31 00:00:00.0000000,2.37
1213,BAA10Y,2019-06-03 00:00:00.0000000,2.42
1214,BAA10Y,2019-06-04 00:00:00.0000000,2.42
1215,BAA10Y,2019-06-05 00:00:00.0000000,2.45
1216,BAA10Y,2019-06-06 00:00:00.0000000,2.44
1217,BAA10Y,2019-06-07 00:00:00.0000000,2.42
1218,BAA10Y,2019-06-10 00:00:00.0000000,2.39
1219,BAA10Y,2019-06-11 00:00:00.0000000,2.38
1220,BAA10Y,2019-06-12 00:00:00.0000000,2.41
1221,BAA10Y,2019-06-13 00:00:00.0000000,2.42
1222,BAA10Y,2019-06-14 00:00:00.0000000,2.42
1223,BAA10Y,2019-06-17 00:00:00.0000000,2.41
1224,BAA10Y,2019-06-18 00:00:00.0000000,2.4
1225,BAA10Y,2019-06-19 00:00:00.0000000,2.41
1226,BAA10Y,2019-06-20 00:00:00.0000000,2.38
1227,BAA10Y,2019-06-21 00:00:00.0000000,2.35
1228,BAA10Y,2019-06-24 00:00:00.0000000,2.33
1229,BAA10Y,2019-06-25 00:00:00.0000000,2.34
1230,BAA10Y,2019-06-26 00:00:00.0000000,2.32
1231,BAA10Y,2019-06-27 00:00:00.0000000,2.31
1232,BAA10Y,2019-06-28 00:00:00.0000000,2.31
1233,BAA10Y,2019-07-01 00:00:00.0000000,2.29
1234,BAA10Y,2019-07-02 00:00:00.0000000,2.29
1235,BAA10Y,2019-07-03 00:00:00.0000000,2.26
1236,BAA10Y,2019-07-04 00:00:00.0000000,
1237,BAA10Y,2019-07-05 00:00:00.0000000,2.26
1238,BAA10Y,2019-07-08 00:00:00.0000000,2.23
1239,BAA10Y,2019-07-09 00:00:00.0000000,2.22
1240,BAA10Y,2019-07-10 00:00:00.0000000,2.25
1241,BAA10Y,2019-07-11 00:00:00.0000000,2.25
1242,BAA10Y,2019-07-12 00:00:00.0000000,2.25
1243,BAA10Y,2019-07-15 00:00:00.0000000,2.25
1244,BAA10Y,2019-07-16 00:00:00.0000000,2.23
1245,BAA10Y,2019-07-17 00:00:00.0000000,2.24
1246,BAA10Y,2019-07-18 00:00:00.0000000,2.27
1247,BAA10Y,2019-07-19 00:00:00.0000000,2.26
1248,BAA10Y,2019-07-22 00:00:00.0000000,2.24
1249,BAA10Y,2019-07-23 00:00:00.0000000,2.23
1250,BAA10Y,2019-07-24 00:00:00.0000000,2.15
1251,BAA10Y,2019-07-25 00:00:00.0000000,2.14
1252,BAA10Y,2019-07-26 00:00:00.0000000,2.13
1253,BAA10Y,2019-07-29 00:00:00.0000000,2.13
1254,BAA10Y,2019-07-30 00:00:00.0000000,2.14
1255,BAA10Y,2019-07-31 00:00:00.0000000,2.13
1256,BAA10Y,2019-08-01 00:00:00.0000000,2.17
1257,BAA10Y,2019-08-02 00:00:00.0000000,2.18
1258,BAA10Y,2019-08-05 00:00:00.0000000,2.24
1259,BAA10Y,2019-08-06 00:00:00.0000000,2.25
1260,BAA10Y,2019-08-07 00:00:00.0000000,2.23
1261,BAA10Y,2019-08-08 00:00:00.0000000,2.25
1262,BAA10Y,2019-08-09 00:00:00.0000000,2.23
1263,BAA10Y,2019-08-12 00:00:00.0000000,2.23
1264,BAA10Y,2019-08-13 00:00:00.0000000,2.22
1265,BAA10Y,2019-08-14 00:00:00.0000000,2.23
1266,BAA10Y,2019-08-15 00:00:00.0000000,2.27
1267,BAA10Y,2019-08-16 00:00:00.0000000,2.26
1268,BAA10Y,2019-08-19 00:00:00.0000000,2.29
1269,BAA10Y,2019-08-20 00:00:00.0000000,2.3
1270,BAA10Y,2019-08-21 00:00:00.0000000,2.25
1271,BAA10Y,2019-08-22 00:00:00.0000000,2.25
1272,BAA10Y,2019-08-23 00:00:00.0000000,2.27
1273,BAA10Y,2019-08-26 00:00:00.0000000,2.27
1274,BAA10Y,2019-08-27 00:00:00.0000000,2.26
1275,BAA10Y,2019-08-28 00:00:00.0000000,2.26
1276,BAA10Y,2019-08-29 00:00:00.0000000,2.27
1277,BAA10Y,2019-08-30 00:00:00.0000000,2.26
1278,BAA10Y,2019-09-02 00:00:00.0000000,
1279,BAA10Y,2019-09-03 00:00:00.0000000,2.28
1280,BAA10Y,2019-09-04 00:00:00.0000000,2.29
1281,BAA10Y,2019-09-05 00:00:00.0000000,2.28
1282,BAA10Y,2019-09-06 00:00:00.0000000,2.26
1283,BAA10Y,2019-09-09 00:00:00.0000000,2.23
1284,BAA10Y,2019-09-10 00:00:00.0000000,2.22
1285,BAA10Y,2019-09-11 00:00:00.0000000,2.22
1286,BAA10Y,2019-09-12 00:00:00.0000000,2.22
1287,BAA10Y,2019-09-13 00:00:00.0000000,2.21
1288,BAA10Y,2019-09-16 00:00:00.0000000,2.2
1289,BAA10Y,2019-09-17 00:00:00.0000000,2.21
1290,BAA10Y,2019-09-18 00:00:00.0000000,2.18
1291,BAA10Y,2019-09-19 00:00:00.0000000,2.17
1292,BAA10Y,2019-09-20 00:00:00.0000000,2.19
1293,BAA10Y,2019-09-23 00:00:00.0000000,2.17
1294,BAA10Y,2019-09-24 00:00:00.0000000,2.2
1295,BAA10Y,2019-09-25 00:00:00.0000000,2.2
1296,BAA10Y,2019-09-26 00:00:00.0000000,2.18
1297,BAA10Y,2019-09-27 00:00:00.0000000,2.19
